;date;price;hashrate;difficulty;reward;e_min_005;e_min_010;e_min_014;c_btc_005;c_btc_010;c_btc_014;max_k_antminer;max_k_bitfury;min_consumption;max_consumption_005;max_consumption_014;mixed_consumption_005;c_btc_005_max_e;c_btc_010_max_e;c_btc_014_max_e
1141;16/11/2015;322.33;474633.50534499995;65848255179.7;25.0;487.45092588939923;1028.5214536266324;1364.8625924903179;14.81426145030455;31.258091660142597;41.47993206085274;0.10879043855182317;0.13024900893183583;0.118156212433408;0.9737052083324845;0.3477518601187444;0.5459307103829463;39.113780667645024;82.53007720873099;109.51858586940605
1140;17/11/2015;329.32;576106.875454;65848255179.7;25.0;477.1045091155413;1006.690514233792;1335.8926255235156;14.81426145030455;31.258091660142597;41.47993206085274;0.1111496516733981;0.13307356938985565;0.14341719578142895;1.207506666667204;0.43125238095257296;0.6754619312243165;39.113780667645024;82.53007720873099;109.51858586940605
1139;18/11/2015;335.95;527006.857659;65848255179.7;25.0;467.6888136387262;986.8233967777121;1309.5286781884333;14.81426145030455;31.258091660142597;41.47993206085274;0.11338736025652281;0.13575265892299893;0.13119413932262883;1.1268322916658318;0.40244010416636855;0.6290132154942303;39.113780667645024;82.53007720873099;109.51858586940605
1138;19/11/2015;334.46;458266.83274700004;65848255179.7;25.0;469.7723403155237;991.2196380657549;1315.3625528834664;14.81426145030455;31.258091660142597;41.47993206085274;0.11288446647238166;0.13515057092837096;0.11408186028055765;0.9755083333327034;0.34839583333310836;0.5447950968066305;39.113780667645024;82.53007720873099;109.51858586940605
1137;20/11/2015;329.0;458266.83274700004;65848255179.7;25.0;477.56856213352603;1007.6696661017397;1337.1919739738728;14.81426145030455;31.258091660142597;41.47993206085274;0.11104164763922013;0.1329442619010765;0.11408186028055765;0.9595833333327136;0.342708333333112;0.5368325968066356;39.113780667645024;82.53007720873099;109.51858586940605
1136;21/11/2015;320.62;520460.18862;65848255179.7;25.0;490.05070470316906;1034.0069869236866;1372.1419731688732;14.81426145030455;31.258091660142597;41.47993206085274;0.10821329199418468;0.12955802203867217;0.12956439846153847;1.0620537499997074;0.3793049107141813;0.5958090742306229;39.113780667645024;82.53007720873099;109.51858586940605
1135;22/11/2015;325.56;582653.544493;65848255179.7;25.0;482.61474671928386;1018.3171155776888;1351.321290813995;14.81426145030455;31.258091660142597;41.47993206085274;0.10988060427180701;0.1315542063967005;0.1450469366425193;1.2072850000000195;0.4311732142857212;0.6761659683212694;39.113780667645024;82.53007720873099;109.51858586940605
1134;23/11/2015;322.33;569560.2064149999;65848255179.7;25.0;487.45092588939923;1028.5214536266324;1364.8625924903179;14.81426145030455;31.258091660142597;41.47993206085274;0.10879043855182317;0.13024900893183583;0.14178745492033853;1.1684462500010329;0.417302232143226;0.6551168524606857;39.113780667645024;82.53007720873099;109.51858586940605
1133;24/11/2015;324.49;523733.52313999995;65848255179.7;25.0;484.2061602574195;1021.6749981431551;1355.7772487207747;14.81426145030455;31.258091660142597;41.47993206085274;0.10951946578252443;0.13112183448109518;0.1303792688922081;1.0816333333338146;0.3862976190477909;0.6060063011130113;39.113780667645024;82.53007720873099;109.51858586940605
1132;25/11/2015;321.1;549490.493162;72722780642.5;25.0;540.4027207407165;1140.2497407629119;1513.1276180740065;16.360863061459938;34.52142105968046;45.81041657208783;0.09813052000795465;0.11748645512549574;0.13679126043365697;1.0168166666681973;0.3631488095243561;0.5768039635509271;43.19724013687929;91.14617668881529;120.95227238326201
1131;26/11/2015;325.0;556720.631229;72722780642.5;25.0;533.917888091828;1126.5667438737569;1494.9700866571186;16.360863061459938;34.52142105968046;45.81041657208783;0.09932238867201885;0.11891341611892281;0.13859114543913367;1.0427083333331775;0.37239583333327764;0.5906497393861556;43.19724013687929;91.14617668881529;120.95227238326201
1130;27/11/2015;348.0;585641.183501;72722780642.5;25.0;498.6302115800118;1052.1097464338247;1396.1645924240331;16.360863061459938;34.52142105968046;45.81041657208783;0.1063513577165002;0.12732882710580043;0.14579068546203633;1.1745000000005539;0.4194642857144835;0.6601453427312951;43.19724013687929;91.14617668881529;120.95227238326201
1129;28/11/2015;359.54;538645.2860600001;72722780642.5;25.0;482.62589316861573;1018.3406345857791;1351.3525008721242;16.360863061459938;34.52142105968046;45.81041657208783;0.10987806653273124;0.13155116809660772;0.13409143292506848;1.116072083334768;0.3985971726195599;0.6250817581299182;43.19724013687929;91.14617668881529;120.95227238326201
1128;29/11/2015;353.88;527800.0789579999;72722780642.5;25.0;490.3450707297505;1034.6280992397735;1372.9661980433013;16.360863061459938;34.52142105968046;45.81041657208783;0.10814832893308932;0.1294802452189674;0.13139160541647996;1.0763850000011368;0.3844232142861203;0.6038883027088083;43.19724013687929;91.14617668881529;120.95227238326201
1127;30/11/2015;363.98;567565.8383310001;72722780642.5;25.0;476.7385945102591;1005.9184344166465;1334.8680646287255;16.360863061459938;34.52142105968046;45.81041657208783;0.1112349631656659;0.1331757083045093;0.1412909729477222;1.1905179166667752;0.42518497023813395;0.6659044448072486;43.19724013687929;91.14617668881529;120.95227238326201
1126;01/12/2015;372.53;542260.355094;72722780642.5;25.0;465.7968851631925;982.8314276943361;1304.231278456939;16.360863061459938;34.52142105968046;45.81041657208783;0.11384790600611439;0.13630404586702252;0.13499137542793127;1.1641562500015825;0.4157700892862795;0.6495738127147569;43.19724013687929;91.14617668881529;120.95227238326201
1125;02/12/2015;359.32;694093.25452;72722780642.5;25.0;482.92138937394;1018.9641315790132;1352.1798902470318;16.360863061459938;34.52142105968046;45.81041657208783;0.10981083291578404;0.13147067286108105;0.1727889605476724;1.4372800000012913;0.5133142857147469;0.8050344802744819;43.19724013687929;91.14617668881529;120.95227238326201
1124;03/12/2015;360.98;531415.147992;72722780642.5;25.0;480.7006305885204;1014.278330541778;1345.9617656478572;16.360863061459938;34.52142105968046;45.81041657208783;0.11031814111638574;0.1320780460018731;0.13229154791934278;1.105501250001253;0.3948218750004476;0.6188963989602979;43.19724013687929;91.14617668881529;120.95227238326201
1123;04/12/2015;362.49;520569.94088999997;72722780642.5;25.0;478.69820858463436;1010.0532201135784;1340.3549840369762;16.360863061459938;34.52142105968046;45.81041657208783;0.11077960821452341;0.13263053602753333;0.12959172041075429;1.0874700000009767;0.38838214285749173;0.6085308602058654;43.19724013687929;91.14617668881529;120.95227238326201
1122;05/12/2015;377.72;607331.597705;72722780642.5;25.0;459.3966791005086;969.326992902073;1286.310701481424;16.360863061459938;34.52142105968046;45.81041657208783;0.1154340081513691;0.13820300165058313;0.15119034047921337;1.3220200000011875;0.4721500000004241;0.7366051702402004;43.19724013687929;91.14617668881529;120.95227238326201
1121;06/12/2015;390.04;621791.873841;72722780642.5;25.0;444.8859440822585;938.7093420135653;1245.680643430324;16.360863061459938;34.52142105968046;45.81041657208783;0.11919909070041301;0.14271073484007585;0.15479011049066466;1.3976433333349636;0.4991583333339155;0.7762167219128141;43.19724013687929;91.14617668881529;120.95227238326201
1120;07/12/2015;390.04;621791.873841;72722780642.5;25.0;444.8859440822585;938.7093420135653;1245.680643430324;16.360863061459938;34.52142105968046;45.81041657208783;0.11919909070041301;0.14271073484007585;0.15479011049066466;1.3976433333349636;0.4991583333339155;0.7762167219128141;43.19724013687929;91.14617668881529;120.95227238326201
1119;08/12/2015;395.58;593762.303117;79102380900.2;25.0;477.13643960498797;1006.7578875665246;1335.982030893966;17.79611849697729;37.54981002862208;49.82913179153641;0.11114221341782764;0.13306466396186833;0.14781237319317897;1.2444287499998206;0.44443883928565026;0.6961205615964998;46.986714657441155;99.14196792720084;131.56280104083524
1118;09/12/2015;394.99;625219.90858;79102380900.2;25.0;477.849142456622;1008.2616905834725;1337.9775988785416;17.79611849697729;37.54981002862208;49.82913179153641;0.11097644693338322;0.13286620056195553;0.15564349230271346;1.3084043749994925;0.46728727678553306;0.732023933651103;46.986714657441155;99.14196792720084;131.56280104083524
1117;10/12/2015;414.01;695999.5208729999;79102380900.2;25.0;455.8963135647476;961.9412216216173;1276.5096779812932;17.79611849697729;37.54981002862208;49.82913179153641;0.1163203088556419;0.13926412236931368;0.1732635102994772;1.5266618750014356;0.545236383929084;0.8499626926504564;46.986714657441155;99.14196792720084;131.56280104083524
1116;11/12/2015;415.64;770711.3338479999;79102380900.2;25.0;454.10844187022695;958.1688123461788;1271.5036372366355;17.79611849697729;37.54981002862208;49.82913179153641;0.11677827388893747;0.13981241955890328;0.19186241818471494;1.6971966666681133;0.6061416666671833;0.9445295424264142;46.986714657441155;99.14196792720084;131.56280104083524
1115;12/12/2015;444.29;688135.119507;79102380900.2;25.0;424.8253005445568;896.3813841490148;1189.510841524759;17.79611849697729;37.54981002862208;49.82913179153641;0.12482778198950059;0.14944966770721085;0.17130573052203138;1.6198072916677113;0.5785026041670398;0.8955565110948713;46.986714657441155;99.14196792720084;131.56280104083524
1114;13/12/2015;426.06;656677.514044;79102380900.2;25.0;443.0024709640453;934.7352137341355;1240.4069186993268;17.79611849697729;37.54981002862208;49.82913179153641;0.11970587858031154;0.14331748502854952;0.1634746114124969;1.4823337500013558;0.5294049107147699;0.8229041807069264;46.986714657441155;99.14196792720084;131.56280104083524
1113;14/12/2015;438.79;585897.901751;79102380900.2;25.0;430.1502604410792;907.617049530677;1204.4207292350216;17.79611849697729;37.54981002862208;49.82913179153641;0.12328250120230697;0.14759958516565094;0.14585459341573312;1.3620772916659776;0.48645617559499205;0.7539659425408554;46.986714657441155;99.14196792720084;131.56280104083524
1112;15/12/2015;445.6;692067.32019;79102380900.2;25.0;423.57637517715693;893.7461516238011;1186.0138504960394;17.79611849697729;37.54981002862208;49.82913179153641;0.1251958397769958;0.14989032373074604;0.1722846204107543;1.6338666666679633;0.5835238095242725;0.9030756435393588;46.986714657441155;99.14196792720084;131.56280104083524
1111;16/12/2015;459.48;758914.731799;79102380900.2;25.0;410.7809540762191;866.7478131008222;1150.1866714134133;17.79611849697729;37.54981002862208;49.82913179153641;0.12909556656358626;0.15455925930835548;0.18892574851854615;1.8474925000008298;0.6598187500002964;1.018209124259688;46.986714657441155;99.14196792720084;131.56280104083524
1110;17/12/2015;454.43;660609.7147270001;79102380900.2;25.0;415.3458899697228;876.379827836115;1162.968491915224;17.79611849697729;37.54981002862208;49.82913179153641;0.12767671784079937;0.15286054715655953;0.16445350130121986;1.5905050000017003;0.5680375000006072;0.87747925065146;46.986714657441155;99.14196792720084;131.56280104083524
1109;18/12/2015;453.39;625219.90858;79102380900.2;25.0;416.29862321388015;878.3900949812871;1165.6361449988644;17.79611849697729;37.54981002862208;49.82913179153641;0.12738451929194822;0.15251071336688277;0.15564349230271346;1.5018543749994175;0.5363765624997919;0.8287489336510655;46.986714657441155;99.14196792720084;131.56280104083524
1108;19/12/2015;458.95;629152.109263;79102380900.2;25.0;411.2553279854911;867.7487420493861;1151.514918359375;17.79611849697729;37.54981002862208;49.82913179153641;0.1289466576877294;0.1543809786270779;0.1566223821914364;1.5298333333329999;0.5463690476189286;0.8432278577622181;46.986714657441155;99.14196792720084;131.56280104083524
1107;20/12/2015;461.16;720030.586381;93448670796.3;25.0;483.51377796664787;1020.2140715096269;1353.838578306614;21.023686012360866;44.35997748608142;58.86632083461042;0.10967629551945868;0.13130959838827894;0.179245851725417;1.489162499999466;0.5318437499998092;0.8342041758624414;55.5083927924071;117.12270879197897;155.42349981873988
1106;21/12/2015;434.98;785065.607087;93448670796.3;25.0;512.6148646997548;1081.6173645164824;1435.3216211593133;21.023686012360866;44.35997748608142;58.86632083461042;0.10344998487521498;0.12385516763581743;0.19543579962335078;1.5314920833339922;0.5469614583335687;0.8634639414786716;55.5083927924071;117.12270879197897;155.42349981873988
1105;22/12/2015;438.7;715385.22776;93448670796.3;25.0;508.2680963006595;1072.4456831943914;1423.1506696418467;21.023686012360866;44.35997748608142;58.86632083461042;0.10433470128455746;0.1249143915624468;0.17808942687577792;1.4074958333344278;0.5026770833337243;0.7927926301051029;55.5083927924071;117.12270879197897;155.42349981873988
1104;23/12/2015;435.98;654995.565676;93448670796.3;25.0;511.4390885983287;1079.1364769424733;1432.0294480753203;21.023686012360866;44.35997748608142;58.86632083461042;0.1036878118669737;0.12413990525050274;0.16305590382773213;1.280691250000285;0.45738973214295886;0.7218735769140086;55.5083927924071;117.12270879197897;155.42349981873988
1103;24/12/2015;441.4;766484.1726;93448670796.3;25.0;505.1590707908911;1065.8856393687802;1414.445398214495;21.023686012360866;44.35997748608142;58.86632083461042;0.10497683416230605;0.12568318312209714;0.19081010022404782;1.51731250000118;0.5418973214289928;0.8540613001126139;55.5083927924071;117.12270879197897;155.42349981873988
1102;25/12/2015;453.95;692158.4346510001;93448670796.3;25.0;491.1933337308059;1036.4179341720003;1375.3413344462565;21.023686012360866;44.35997748608142;58.86632083461042;0.10796156290887819;0.12925664018639782;0.17230730262658703;1.4091364583346144;0.5032630208337909;0.7907218804806008;55.5083927924071;117.12270879197897;155.42349981873988
1101;26/12/2015;454.98;622478.055323;93448670796.3;25.0;490.08135269044647;1034.071654176842;1372.2277875332502;21.023686012360866;44.35997748608142;58.86632083461042;0.10820652471038969;0.1295499199295237;0.15496092987876525;1.2701524999996894;0.4536258928570318;0.7125567149392273;55.5083927924071;117.12270879197897;155.42349981873988
1100;27/12/2015;417.99;864036.703658;93448670796.3;25.0;533.451072626377;1125.5817632416554;1493.6630033538556;21.023686012360866;44.35997748608142;58.86632083461042;0.09940930428523405;0.11901747556231397;0.21509502207069953;1.6197112500009185;0.5784683035717567;0.917403136035809;55.5083927924071;117.12270879197897;155.42349981873988
1099;28/12/2015;418.46;905844.931254;93448670796.3;25.0;532.8519185754895;1124.3175481942826;1491.9853720113706;21.023686012360866;44.35997748608142;58.86632083461042;0.09952108297136064;0.11915130224121606;0.22550284571919343;1.699993750000298;0.6071406250001066;0.9627482978597457;55.5083927924071;117.12270879197897;155.42349981873988
1098;29/12/2015;423.98;747902.7381119999;93448670796.3;25.0;525.9144625857336;1109.6795160558977;1472.560495240054;21.023686012360866;44.35997748608142;58.86632083461042;0.10083388796586887;0.120723053874279;0.18618440082449586;1.422099583333056;0.5078927083332344;0.804141992078776;55.5083927924071;117.12270879197897;155.42349981873988
1097;30/12/2015;431.13;706094.510516;93448670796.3;25.0;517.1925262614509;1091.2762304116613;1448.1390735320626;21.023686012360866;44.35997748608142;58.86632083461042;0.10253435095694385;0.12275892781927897;0.175776577176002;1.3652450000003586;0.487587500000128;0.7705107885881803;55.5083927924071;117.12270879197897;155.42349981873988
1096;31/12/2015;428.0;803647.041574;93448670796.3;25.0;520.974798708176;1099.2568252742512;1458.7294363828928;21.023686012360866;44.35997748608142;58.86632083461042;0.10178995247273899;0.12186769908531396;0.20006149902265372;1.5425833333334862;0.5509226190476736;0.8713224161780699;55.5083927924071;117.12270879197897;155.42349981873988
